#;Start date;Start time;Completion date;Completion time;Duration;Status;How many years of professional experience do you have in software development or a technically related field?;Which role best describes your current position?;What type of organization do you work for?;What industry do you primarily work in?;Do you work in an environment with industry-specific compliance or regulatory requirements?;How strongly do regulatory requirements influence your willingness to use Agentic AI in software development?;How would you describe your experience with AI-assisted software development?;Which AI-powered development tools have you already tried? (multiple select) - GitHub Copilot;Which AI-powered development tools have you already tried? (multiple select) - Cursor;Which AI-powered development tools have you already tried? (multiple select) - OpenAI Codex;Which AI-powered development tools have you already tried? (multiple select) - Claude Code;Which AI-powered development tools have you already tried? (multiple select) - Windsurf;Which AI-powered development tools have you already tried? (multiple select) - Google Gemini CLI / Antigravity;Which AI-powered development tools have you already tried? (multiple select) - Devin;Which AI-powered development tools have you already tried? (multiple select) - Lovable;Which AI-powered development tools have you already tried? (multiple select) - Amazon Q Developer;How would you rate your ability to assess the potential of AI tools across SDLC phases?;Content block;Phase 1: Requirements Analysis & Planning;Phase 2: System Design / Architecture;Phase 3: Coding  / Implementation);Phase 4: Testing & Quality Assurance;Phase 5: Deployment & Integration;Phase 6: Maintenance & Operations;What do you see as the biggest challenges when using Agentic AI in software development?;How would you describe your typical interaction with AI development tools?;How often do you need to correct or rework AI-generated results?;What strategies do you use to ensure the quality of AI-generated code? - Manual code reviews;What strategies do you use to ensure the quality of AI-generated code? - Automated tests (unit, integration, E2E);What strategies do you use to ensure the quality of AI-generated code? - Static code analysis / linting;What strategies do you use to ensure the quality of AI-generated code? - Optimizing prompts through iteration and examples;What strategies do you use to ensure the quality of AI-generated code? - Providing architecture specs / context files to the AI;What strategies do you use to ensure the quality of AI-generated code? - Pair-programming mode with AI;What strategies do you use to ensure the quality of AI-generated code? - Cross-checking results with a second AI tool;To what extent do you agree with the following statement: "Agentic AI will fundamentally change how software is developed within the next 3 years.";Thinking about your own work: How has the use of AI tools changed your productivity?
"182";"02/09/2026";"03:42 PM";"02/09/2026";"03:47 PM";"4m 34s";"Completed";"> 10 years";"Software Architect";"Large enterprise (> 250 employees)";"Products (Automotive, Consumer Goods, Retail, Travel)";"Yes";"3";"I have no hands‑on experience with AI development tools";"0";"0";"0";"0";"0";"0";"0";"0";"0";"I have limited knowledge and my answers are rough estimates";"—";"5";"3";"5";"5";"3";"3";"Traceability & compliance (code authorship, license issues), Security risks (insecure code, vulnerable dependencies), Code quality & correctness (logic errors, hallucinations), Context limitations (codebase awareness, memory issues), Integration into workflows (CI/CD, code review friction)";"Ad-hoc – I use AI for individual, isolated tasks (e.g., generate a function, explain an error)";"Almost always (> 80%)";"1";"0";"0";"0";"0";"0";"0";"7";"5"
"183";"02/09/2026";"03:37 PM";"—";"—";"—";"Incomplete";"< 2 years";"—";"—";"—";"—";"—";"—";"0";"0";"0";"0";"0";"0";"0";"0";"0";"—";"—";"—";"—";"—";"—";"—";"—";"—";"—";"—";"0";"0";"0";"0";"0";"0";"0";"—";"—"
"184";"02/09/2026";"03:36 PM";"02/09/2026";"03:40 PM";"3m 49s";"Completed";"> 10 years";"DevOps / SRE / Platform / Cloud Engineer";"Large enterprise (> 250 employees)";"Banking / Insurance";"Yes";"5";"I actively use AI tools for coding (Copilot, Cursor, Claude Code, etc.)";"1";"0";"0";"1";"0";"0";"0";"0";"0";"I have hands-on experience and can assess from practice";"—";"5";"5";"5";"5";"2";"5";"Traceability & compliance (code authorship, license issues), Security risks (insecure code, vulnerable dependencies), Integration into workflows (CI/CD, code review friction), Code quality & correctness (logic errors, hallucinations), Context limitations (codebase awareness, memory issues)";"Ad-hoc – I use AI for individual, isolated tasks (e.g., generate a function, explain an error)";"About half the time (30–60%)";"0";"0";"1";"1";"0";"0";"0";"10";"10"
"185";"02/09/2026";"03:35 PM";"02/09/2026";"03:42 PM";"6m 41s";"Completed";"> 10 years";"Functional / Technical Consultant";"Large enterprise (> 250 employees)";"__other__";"Yes";"3";"I use AI tools for technical tasks, but not primarily for coding (e.g., architecture, reviews, documentation)";"0";"0";"0";"1";"0";"0";"0";"0";"0";"I have theoretical knowledge and can give an informed estimate";"—";"4";"5";"3";"5";"3";"3";"Security risks (insecure code, vulnerable dependencies), Traceability & compliance (code authorship, license issues), Code quality & correctness (logic errors, hallucinations), Context limitations (codebase awareness, memory issues), Integration into workflows (CI/CD, code review friction)";"Iterative – I work in back-and-forth loops with AI on a feature or problem";"About half the time (30–60%)";"1";"0";"0";"1";"1";"0";"0";"7";"6"
"186";"02/09/2026";"03:35 PM";"02/09/2026";"03:49 PM";"13m 46s";"Completed";"> 10 years";"QA / Test Engineer";"Large enterprise (> 250 employees)";"__other__";"Yes";"3";"I actively use AI tools for coding (Copilot, Cursor, Claude Code, etc.)";"1";"0";"1";"0";"0";"0";"0";"0";"0";"I have hands-on experience and can assess from practice";"—";"5";"5";"5";"5";"5";"5";"Code quality & correctness (logic errors, hallucinations), Security risks (insecure code, vulnerable dependencies), Context limitations (codebase awareness, memory issues), Traceability & compliance (code authorship, license issues), Integration into workflows (CI/CD, code review friction)";"Multi-agent – I use multiple AI tools for different tasks in parallel";"Almost always (> 80%)";"1";"1";"1";"1";"1";"0";"1";"10";"8"
"187";"02/09/2026";"03:20 PM";"02/09/2026";"03:23 PM";"2m 26s";"Completed";"< 2 years";"Software Developer / Engineer";"Large enterprise (> 250 employees)";"Communications, Media & Technology";"Yes";"5";"I use AI tools for technical tasks, but not primarily for coding (e.g., architecture, reviews, documentation)";"1";"0";"0";"0";"0";"0";"0";"0";"0";"I have theoretical knowledge and can give an informed estimate";"—";"4";"4";"5";"5";"4";"5";"Code quality & correctness (logic errors, hallucinations), Integration into workflows (CI/CD, code review friction), Security risks (insecure code, vulnerable dependencies), Context limitations (codebase awareness, memory issues), Traceability & compliance (code authorship, license issues)";"Ad-hoc – I use AI for individual, isolated tasks (e.g., generate a function, explain an error)";"Rarely (10–30%)";"1";"0";"0";"0";"1";"1";"1";"8";"8"
"188";"02/09/2026";"03:18 PM";"—";"—";"—";"Incomplete";"< 2 years";"__other__";"Large enterprise (> 250 employees)";"Communications, Media & Technology";"Not sure";"—";"I use AI tools for technical tasks, but not primarily for coding (e.g., architecture, reviews, documentation)";"0";"0";"0";"0";"0";"0";"0";"0";"0";"I have limited knowledge and my answers are rough estimates";"—";"4";"4";"4";"4";"4";"4";"—";"—";"—";"0";"0";"0";"0";"0";"0";"0";"—";"—"
"189";"02/09/2026";"03:17 PM";"02/09/2026";"03:21 PM";"4m 25s";"Completed";"> 10 years";"Software Architect";"Large enterprise (> 250 employees)";"Aerospace & Defense";"Yes";"5";"I actively use AI tools for coding (Copilot, Cursor, Claude Code, etc.)";"1";"1";"0";"1";"0";"1";"0";"0";"0";"I have hands-on experience and can assess from practice";"—";"4";"3";"5";"4";"3";"4";"Security risks (insecure code, vulnerable dependencies), Code quality & correctness (logic errors, hallucinations), Traceability & compliance (code authorship, license issues), Integration into workflows (CI/CD, code review friction), Context limitations (codebase awareness, memory issues)";"Iterative – I work in back-and-forth loops with AI on a feature or problem";"Frequently (60–80%)";"1";"1";"1";"1";"0";"0";"0";"8";"7"
"190";"02/09/2026";"03:16 PM";"02/09/2026";"03:30 PM";"9m 47s";"Completed";"< 2 years";"Functional / Technical Consultant";"Large enterprise (> 250 employees)";"Products (Automotive, Consumer Goods, Retail, Travel)";"Not sure";"—";"I use AI tools for technical tasks, but not primarily for coding (e.g., architecture, reviews, documentation)";"1";"0";"1";"0";"0";"1";"0";"0";"0";"I have hands-on experience and can assess from practice";"—";"5";"4";"4";"5";"5";"5";"Security risks (insecure code, vulnerable dependencies), Code quality & correctness (logic errors, hallucinations), Integration into workflows (CI/CD, code review friction), Context limitations (codebase awareness, memory issues), Traceability & compliance (code authorship, license issues)";"Multi-agent – I use multiple AI tools for different tasks in parallel";"About half the time (30–60%)";"1";"1";"0";"1";"0";"1";"0";"9";"9"
"191";"02/09/2026";"03:12 PM";"02/09/2026";"03:18 PM";"5m 36s";"Completed";"< 2 years";"Project / Program / Delivery Manager";"Large enterprise (> 250 employees)";"Aerospace & Defense";"Yes";"4";"I have tried AI tools but don’t use them regularly";"0";"0";"0";"0";"0";"0";"0";"0";"0";"I have limited knowledge and my answers are rough estimates";"—";"3";"2";"4";"4";"3";"3";"Code quality & correctness (logic errors, hallucinations), Traceability & compliance (code authorship, license issues), Security risks (insecure code, vulnerable dependencies), Context limitations (codebase awareness, memory issues), Integration into workflows (CI/CD, code review friction)";"Ad-hoc – I use AI for individual, isolated tasks (e.g., generate a function, explain an error)";"Rarely (10–30%)";"1";"0";"0";"0";"0";"0";"1";"5";"6"
"192";"02/09/2026";"03:12 PM";"02/09/2026";"03:21 PM";"8m 54s";"Completed";"> 10 years";"Project / Program / Delivery Manager";"Large enterprise (> 250 employees)";"Products (Automotive, Consumer Goods, Retail, Travel)";"Yes";"3";"I actively use AI tools for coding (Copilot, Cursor, Claude Code, etc.)";"1";"0";"0";"1";"0";"0";"0";"0";"0";"I have limited knowledge and my answers are rough estimates";"—";"4";"2";"5";"5";"5";"3";"Context limitations (codebase awareness, memory issues), Security risks (insecure code, vulnerable dependencies), Traceability & compliance (code authorship, license issues), Code quality & correctness (logic errors, hallucinations), Integration into workflows (CI/CD, code review friction)";"Iterative – I work in back-and-forth loops with AI on a feature or problem";"Almost always (> 80%)";"1";"1";"0";"1";"1";"1";"1";"10";"7"
"193";"02/09/2026";"03:09 PM";"02/09/2026";"03:17 PM";"7m 47s";"Completed";"6–10 years";"Software Developer / Engineer";"Large enterprise (> 250 employees)";"Products (Automotive, Consumer Goods, Retail, Travel)";"Not sure";"—";"I have tried AI tools but don’t use them regularly";"1";"0";"0";"1";"0";"1";"0";"0";"0";"I have hands-on experience and can assess from practice";"—";"2";"1";"1";"2";"1";"1";"Security risks (insecure code, vulnerable dependencies), Code quality & correctness (logic errors, hallucinations), Traceability & compliance (code authorship, license issues), Context limitations (codebase awareness, memory issues), Integration into workflows (CI/CD, code review friction)";"Ad-hoc – I use AI for individual, isolated tasks (e.g., generate a function, explain an error)";"Frequently (60–80%)";"1";"1";"1";"1";"0";"1";"0";"8";"2"
"194";"02/09/2026";"03:06 PM";"02/09/2026";"04:36 PM";"14m 12s";"Completed";"< 2 years";"Project / Program / Delivery Manager";"Large enterprise (> 250 employees)";"Communications, Media & Technology";"Yes";"4";"I use AI tools for technical tasks, but not primarily for coding (e.g., architecture, reviews, documentation)";"0";"0";"0";"1";"0";"1";"0";"1";"0";"I have limited knowledge and my answers are rough estimates";"—";"4";"2";"4";"3";"4";"5";"Security risks (insecure code, vulnerable dependencies), Traceability & compliance (code authorship, license issues), Code quality & correctness (logic errors, hallucinations), Context limitations (codebase awareness, memory issues), Integration into workflows (CI/CD, code review friction)";"Multi-agent – I use multiple AI tools for different tasks in parallel";"Frequently (60–80%)";"0";"1";"0";"0";"0";"0";"1";"8";"6"
"195";"02/09/2026";"03:04 PM";"02/09/2026";"03:12 PM";"7m 53s";"Completed";"> 10 years";"Software Architect";"Large enterprise (> 250 employees)";"Products (Automotive, Consumer Goods, Retail, Travel)";"Yes";"3";"I actively use AI tools for coding (Copilot, Cursor, Claude Code, etc.)";"1";"1";"0";"1";"0";"0";"0";"0";"0";"I have hands-on experience and can assess from practice";"—";"4";"3";"5";"5";"3";"4";"Integration into workflows (CI/CD, code review friction), Code quality & correctness (logic errors, hallucinations), Security risks (insecure code, vulnerable dependencies), Traceability & compliance (code authorship, license issues), Context limitations (codebase awareness, memory issues)";"Delegative – I describe a goal and let the AI work largely autonomously";"Rarely (10–30%)";"1";"1";"1";"1";"1";"1";"1";"9";"7"
"196";"02/09/2026";"02:59 PM";"—";"—";"—";"Incomplete";"> 10 years";"Project / Program / Delivery Manager";"Large enterprise (> 250 employees)";"Products (Automotive, Consumer Goods, Retail, Travel)";"Yes";"3";"I have no hands‑on experience with AI development tools";"0";"0";"0";"0";"0";"0";"0";"0";"0";"I have limited knowledge and my answers are rough estimates";"—";"—";"—";"—";"—";"—";"—";"—";"—";"—";"0";"0";"0";"0";"0";"0";"0";"—";"—"
"197";"02/09/2026";"02:56 PM";"—";"—";"—";"Incomplete";"> 10 years";"Solution Architect / Sales";"Large enterprise (> 250 employees)";"Resources (Energy, Utilities, Chemicals)";"Yes";"5";"I actively use AI tools for coding (Copilot, Cursor, Claude Code, etc.)";"0";"0";"0";"0";"0";"0";"0";"0";"0";"I have limited knowledge and my answers are rough estimates";"—";"4";"3";"4";"5";"5";"5";"—";"—";"—";"0";"0";"0";"0";"0";"0";"0";"—";"—"
"198";"02/09/2026";"02:43 PM";"02/09/2026";"02:47 PM";"3m 41s";"Completed";"> 10 years";"Product Manager / Product Owner";"Large enterprise (> 250 employees)";"Products (Automotive, Consumer Goods, Retail, Travel)";"Yes";"2";"I use AI tools for technical tasks, but not primarily for coding (e.g., architecture, reviews, documentation)";"1";"0";"0";"0";"0";"0";"0";"0";"0";"I have hands-on experience and can assess from practice";"—";"5";"2";"2";"3";"2";"3";"Traceability & compliance (code authorship, license issues), Security risks (insecure code, vulnerable dependencies), Code quality & correctness (logic errors, hallucinations), Context limitations (codebase awareness, memory issues), Integration into workflows (CI/CD, code review friction)";"Iterative – I work in back-and-forth loops with AI on a feature or problem";"Rarely (10–30%)";"1";"0";"0";"1";"1";"1";"0";"7";"8"
"199";"02/09/2026";"02:41 PM";"02/09/2026";"02:44 PM";"3m 2s";"Completed";"> 10 years";"Data Engineer / Scientist / ML Engineer";"Large enterprise (> 250 employees)";"Communications, Media & Technology";"No";"—";"I actively use AI tools for coding (Copilot, Cursor, Claude Code, etc.)";"1";"0";"0";"1";"0";"0";"0";"0";"0";"I have limited knowledge and my answers are rough estimates";"—";"3";"3";"4";"4";"3";"3";"Security risks (insecure code, vulnerable dependencies), Code quality & correctness (logic errors, hallucinations), Context limitations (codebase awareness, memory issues), Traceability & compliance (code authorship, license issues), Integration into workflows (CI/CD, code review friction)";"Multi-agent – I use multiple AI tools for different tasks in parallel";"About half the time (30–60%)";"1";"0";"0";"0";"0";"0";"0";"7";"7"
"200";"02/09/2026";"02:39 PM";"02/09/2026";"02:44 PM";"4m 40s";"Completed";"6–10 years";"Software Architect";"Large enterprise (> 250 employees)";"Banking / Insurance";"Yes";"4";"I actively use AI tools for coding (Copilot, Cursor, Claude Code, etc.)";"1";"0";"1";"1";"0";"1";"0";"0";"0";"I have hands-on experience and can assess from practice";"—";"3";"4";"4";"2";"4";"2";"Security risks (insecure code, vulnerable dependencies), Code quality & correctness (logic errors, hallucinations), Context limitations (codebase awareness, memory issues), Integration into workflows (CI/CD, code review friction), Traceability & compliance (code authorship, license issues)";"Iterative – I work in back-and-forth loops with AI on a feature or problem";"About half the time (30–60%)";"1";"0";"1";"0";"1";"1";"0";"6";"7"
"201";"02/09/2026";"02:33 PM";"—";"—";"—";"Incomplete";"> 10 years";"Product Manager / Product Owner";"Large enterprise (> 250 employees)";"Products (Automotive, Consumer Goods, Retail, Travel)";"Yes";"5";"—";"0";"0";"0";"0";"0";"0";"0";"0";"0";"—";"—";"—";"—";"—";"—";"—";"—";"—";"—";"—";"0";"0";"0";"0";"0";"0";"0";"—";"—"
"202";"02/09/2026";"02:33 PM";"02/09/2026";"02:39 PM";"5m 33s";"Completed";"2–5 years";"Software Architect";"Large enterprise (> 250 employees)";"Health / Public Service";"Yes";"5";"I use AI tools for technical tasks, but not primarily for coding (e.g., architecture, reviews, documentation)";"1";"0";"0";"0";"0";"0";"0";"0";"0";"I have hands-on experience and can assess from practice";"—";"3";"4";"5";"5";"4";"5";"Context limitations (codebase awareness, memory issues), Security risks (insecure code, vulnerable dependencies), Code quality & correctness (logic errors, hallucinations), Integration into workflows (CI/CD, code review friction), Traceability & compliance (code authorship, license issues)";"Ad-hoc – I use AI for individual, isolated tasks (e.g., generate a function, explain an error)";"Almost always (> 80%)";"1";"0";"0";"1";"0";"0";"0";"10";"7"
"203";"02/09/2026";"02:26 PM";"—";"—";"—";"Incomplete";"2–5 years";"Software Developer / Engineer";"Large enterprise (> 250 employees)";"—";"—";"—";"—";"0";"0";"0";"0";"0";"0";"0";"0";"0";"—";"—";"—";"—";"—";"—";"—";"—";"—";"—";"—";"0";"0";"0";"0";"0";"0";"0";"—";"—"
"204";"02/09/2026";"02:25 PM";"02/09/2026";"02:30 PM";"4m 41s";"Completed";"> 10 years";"Project / Program / Delivery Manager";"Large enterprise (> 250 employees)";"Aerospace & Defense";"Not sure";"—";"I use AI tools for technical tasks, but not primarily for coding (e.g., architecture, reviews, documentation)";"0";"0";"0";"1";"0";"1";"0";"1";"0";"I have theoretical knowledge and can give an informed estimate";"—";"3";"4";"3";"3";"3";"4";"Security risks (insecure code, vulnerable dependencies), Traceability & compliance (code authorship, license issues), Code quality & correctness (logic errors, hallucinations), Context limitations (codebase awareness, memory issues), Integration into workflows (CI/CD, code review friction)";"Ad-hoc – I use AI for individual, isolated tasks (e.g., generate a function, explain an error)";"About half the time (30–60%)";"1";"0";"1";"1";"0";"1";"1";"8";"6"
